season,episode,nepisode,EpisodeTitle,Rating,Comment,Date,sentiment,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
3,3,23,3. Walk of Punishment,fresh,"Most of us love Game of Thrones for the blood and the action (and the occasional/very frequent nudity), but sometimes a good cry over family members lost - or perceived to be lost - is needed to remind us that a lot more is at stake than power.",25-Mar-16,POSITIVE,1,47,92.17,65.16,42.1,4.04,47,12.77,97.87,70.21,57.45,6.38,4.26,0,4.26,0,0,0,2.13,19.15,10.64,0,17.02,6.38,2.13,10.64,0,14.89,12.77,6.38,10.64,6.38,0,4.26,17.02,0,17.02,2.13,0,2.13,6.38,0,6.38,2.13,10.64,4.26,6.38,6.38,4.26,2.13,0,0,2.13,0,10.64,4.26,0,0,0,0,2.13,6.38,0,0,0,0,0,0,0,0,2.13,2.13,0,0,0,0,4.26,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,6.38,6.38,0,2.13,2.13,0,0,0,6.38,6.38,4.26,0,0,0,0,0,0,14.89,2.13,2.13,0,0,0,10.64,0
3,3,23,3. Walk of Punishment,fresh,"It's easy to look over all of the people struggling for the right to rule over the worst place ever, but Emilia Clarke is incredibly effective at pulling you into her Khalassar.",25-Mar-16,POSITIVE,1,32,97.49,75.49,54.55,1.56,32,15.63,90.63,71.88,59.38,9.38,6.25,0,0,3.13,3.13,0,3.13,15.63,9.38,0,25,6.25,6.25,3.13,0,12.5,6.25,3.13,9.38,0,3.13,6.25,12.5,6.25,6.25,0,0,0,0,3.13,3.13,0,9.38,3.13,6.25,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63,18.75,3.13,3.13,12.5,3.13,0,0,3.13,0,6.25,0,0,0,0,0,0,9.38,3.13,3.13,0,0,3.13,0,0
3,3,23,3. Walk of Punishment,fresh,"Hands down, the best episode so far this season. Or should I say hand down?",25-Mar-16,POSITIVE,1,15,39.7,1.24,99,20.23,7.5,6.67,93.33,73.33,53.33,13.33,6.67,6.67,0,0,0,0,6.67,13.33,6.67,0,13.33,6.67,6.67,13.33,0,13.33,13.33,0,6.67,0,6.67,0,13.33,0,13.33,0,0,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,20,0,0,20,0,0,0,6.67,0,0,0,0,0,0,0,0,20,6.67,6.67,6.67,0,0,0,0
3,3,23,3. Walk of Punishment,fresh,"Positions are handed down, haggled for or simply snatched up in another crowded, but still very entertaining episode.",25-Mar-16,POSITIVE,1,18,49.68,1,99,20.23,18,38.89,83.33,72.22,61.11,5.56,0,0,0,0,0,0,5.56,5.56,0,0,22.22,5.56,16.67,11.11,0,5.56,5.56,5.56,0,0,0,0,22.22,0,22.22,0,0,0,5.56,5.56,16.67,0,11.11,5.56,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,33.33,0,5.56,27.78,0,0,0,0,0,5.56,0,0,0,0,0,0,16.67,5.56,11.11,0,0,0,0,0
3,3,23,3. Walk of Punishment,fresh,"Even though the emotions were so all over the place you could have used an opening-credits-style map to sort them all, I wouldn't call it inconsistency. I'd call it range.",25-Mar-16,POSITIVE,1,30,3.8,22.56,7.03,20.23,15,13.33,90,70,66.67,20,13.33,6.67,0,3.33,0,3.33,6.67,16.67,10,0,6.67,16.67,10,6.67,3.33,20,0,6.67,0,0,0,0,26.67,6.67,20,0,3.33,10,0,0,3.33,0,3.33,0,0,3.33,0,0,0,0,0,0,13.33,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,10,0,0,10,0,0,0,0,6.67,0,0,0,0,0,0,0,23.33,6.67,3.33,0,0,6.67,6.67,0
3,3,23,3. Walk of Punishment,fresh,"It's not the brutality of the show we enjoy-it's the suspense of not knowing when it's coming. Every little victory, like Hot Pie's return to a normal life baking bread, feels well-earned.",25-Mar-16,POSITIVE,1,32,84.59,11.66,96.5,69.4,16,18.75,90.63,71.88,46.88,9.38,3.13,0,3.13,0,0,0,6.25,15.63,12.5,0,12.5,6.25,3.13,3.13,6.25,18.75,12.5,6.25,6.25,3.13,3.13,3.13,15.63,3.13,12.5,6.25,0,0,0,0,6.25,0,9.38,6.25,3.13,3.13,3.13,0,0,0,0,0,9.38,3.13,0,0,3.13,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,15.63,0,6.25,6.25,3.13,0,6.25,3.13,0,9.38,0,0,0,0,0,0,31.25,6.25,6.25,0,0,12.5,6.25,0
3,3,23,3. Walk of Punishment,fresh,"David Benioff and D.B. Weiss come roaring back with a sharp, streamlined focus, and put together one of the best hours of television you're ever likely to see.",25-Mar-16,POSITIVE,1,29,93.52,78.45,67.94,20.23,14.5,17.24,79.31,62.07,37.93,3.45,3.45,0,0,3.45,0,0,0,10.34,6.9,3.45,13.79,3.45,3.45,6.9,0,13.79,10.34,6.9,6.9,3.45,3.45,0,6.9,3.45,3.45,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,3.45,0,0,0,0,3.45,0,0,3.45,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,20.69,3.45,6.9,6.9,3.45,3.45,0,6.9,0,3.45,0,0,0,0,0,0,20.69,10.34,6.9,0,0,3.45,0,0
3,3,23,3. Walk of Punishment,fresh,"She could have let them in on her plan, or she could kill two birds with one stone: make the guy believe she was serious about her offer, and remind her boundary-crossing buddies just who the Motherf--ing Mother of the Motherf--ing Dragons is.",25-Mar-16,POSITIVE,1,45,39.7,99,1,3.72,45,15.56,86.67,66.67,57.78,17.78,17.78,0,0,0,13.33,2.22,0,17.78,6.67,4.44,11.11,11.11,4.44,4.44,0,17.78,2.22,4.44,13.33,8.89,2.22,2.22,15.56,0,15.56,4.44,2.22,4.44,2.22,0,2.22,2.22,2.22,0,2.22,0,0,0,0,0,0,0,33.33,4.44,0,0,2.22,0,0,28.89,6.67,2.22,20,2.22,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,6.67,2.22,0,0,2.22,0,0,0,0,2.22,2.22,2.22,0,0,0,0,0,20,2.22,4.44,0,0,0,13.33,0
3,3,23,3. Walk of Punishment,rotten,"Last night's episode suffered from a bad case of the Game of Thrones Shuffle: too much scuttling, too little air.",24-Mar-16,NEGATIVE,1,20,99,40.06,7.03,1,20,25,75,60,40,0,0,0,0,0,0,0,0,15,10,0,15,0,10,0,0,10,10,15,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,20,5,5,0,0,5,5,0
3,3,23,3. Walk of Punishment,fresh,"This episode finally hits the gas on this season, and off we go. Thankfully, we get a bit of humor and levity to offset the gore and blood, which always helps.",24-Mar-16,POSITIVE,1,31,60.93,88.59,58.85,70.91,15.5,9.68,80.65,67.74,58.06,16.13,6.45,0,6.45,0,0,0,9.68,16.13,9.68,0,12.9,0,9.68,9.68,0,6.45,0,3.23,9.68,9.68,0,0,6.45,3.23,3.23,0,0,0,0,0,3.23,0,9.68,6.45,3.23,3.23,3.23,0,0,0,0,0,9.68,3.23,3.23,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,6.45,3.23,0,3.23,3.23,0,0,0,9.68,0,3.23,0,0,0,0,0,0,16.13,6.45,9.68,0,0,0,0,0
3,3,23,3. Walk of Punishment,fresh,"Benioff also clearly relishes the task of executing personally the first of the third season's big shocks, structuring the episode as a whole, and then the scene, for maximum impact.",24-Mar-16,POSITIVE,1,30,98.78,40.06,1.91,20.23,30,30,76.67,66.67,53.33,0,0,0,0,0,0,0,0,26.67,20,6.67,13.33,0,6.67,13.33,0,3.33,13.33,16.67,3.33,0,0,3.33,6.67,0,6.67,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,16.67,3.33,10,0,0,3.33,0,0
3,3,23,3. Walk of Punishment,fresh,"""Walk of Punishment,"" save for the parts in King's Landing, which seems to be the natural place where forward momentum takes a bit of a break these days, was an excellent episode that saw the return of Daenerys and dear, sweet, kindly old Craster.",24-Mar-16,POSITIVE,1,44,97.37,27.64,99,98.14,44,20.45,90.91,70.45,45.45,6.82,0,0,0,0,0,0,6.82,18.18,13.64,0,13.64,4.55,4.55,2.27,0,13.64,11.36,4.55,9.09,2.27,2.27,4.55,6.82,0,6.82,2.27,0,0,2.27,0,4.55,0,11.36,9.09,2.27,2.27,2.27,0,0,0,0,0,9.09,4.55,2.27,0,0,0,0,2.27,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,2.27,0,0,0,2.27,0,0,0,0,0,0,6.82,22.73,0,9.09,11.36,2.27,0,0,4.55,4.55,6.82,0,0,0,0,0,0,20.45,2.27,11.36,0,0,2.27,4.55,0
3,3,23,3. Walk of Punishment,fresh,"Oh my goodness, that was wonderful. Book readers have likely been waiting for the final moments of tonight's Game of Thrones - ""Walk of Punishment"" - since this season started, and in my humble opinion the ""dismemberment"" of sorts was absolutely perfect.",24-Mar-16,POSITIVE,1,40,80.96,15.75,98.38,90.5,20,32.5,95,70,47.5,10,5,5,0,0,0,0,5,15,5,0,17.5,10,2.5,5,0,17.5,12.5,0,7.5,0,0,7.5,15,0,15,2.5,2.5,0,5,5,0,0,10,7.5,2.5,5,2.5,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2.5,2.5,0,0,0,17.5,10,0,0,5,0,2.5,2.5,0,27.5,5,5,0,0,2.5,15,0
3,3,23,3. Walk of Punishment,fresh,That ending! The chopping. The butchery. The hand. The scream. That crazy song! It all happened so fast. So awful. You're jarred and disorientated as the credits roll - and that's exactly how you were supposed to feel.,24-Mar-16,POSITIVE,1,37,15.89,91.56,9.25,2.35,4.11,18.92,91.89,72.97,54.05,16.22,5.41,0,0,5.41,0,0,10.81,24.32,13.51,0,5.41,10.81,8.11,13.51,0,18.92,8.11,5.41,0,0,0,0,16.22,2.7,13.51,5.41,2.7,5.41,0,2.7,0,0,5.41,0,2.7,5.41,0,2.7,0,0,0,0,5.41,0,0,0,0,0,0,5.41,0,0,0,0,0,0,0,0,5.41,2.7,0,0,2.7,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,5.41,13.51,0,5.41,0,0,5.41,2.7,5.41,5.41,8.11,5.41,0,0,0,0,0,32.43,18.92,0,0,5.41,5.41,2.7,0
3,3,23,3. Walk of Punishment,fresh,"Brienne and Jaime are now prisoners of Robb's bannermen, and what had been a purely antagonistic relationship becomes more complex. There's still the usual banter, but also a sense of camaraderie that didn't previously exist.",24-Mar-16,POSITIVE,1,35,8.96,13.3,80.49,1.98,17.5,25.71,85.71,65.71,57.14,5.71,0,0,0,0,0,0,5.71,14.29,8.57,0,5.71,14.29,14.29,11.43,2.86,17.14,8.57,2.86,11.43,8.57,0,2.86,17.14,0,17.14,5.71,0,0,0,2.86,5.71,0,8.57,2.86,5.71,2.86,0,2.86,0,2.86,0,0,11.43,8.57,5.71,0,2.86,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,5.71,0,0,2.86,0,0,2.86,8.57,11.43,11.43,0,0,0,0,0,0,20,5.71,5.71,0,0,8.57,0,0
3,3,23,3. Walk of Punishment,fresh,"This was great: a taut, thrilling episode, which managed to cover a great deal of ground both in plot and character development.",24-Mar-16,POSITIVE,1,22,94.5,17.46,5.07,99,22,22.73,68.18,59.09,45.45,9.09,0,0,0,0,0,0,9.09,18.18,9.09,0,13.64,4.55,0,4.55,0,9.09,9.09,4.55,0,0,0,0,9.09,0,9.09,0,0,0,0,0,4.55,0,13.64,13.64,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,0,4.55,0,0,0,0,9.09,0,0,0,0,0,0,0,18.18,4.55,9.09,0,0,0,4.55,0
3,3,23,3. Walk of Punishment,fresh,"This was Game of Thrones as I like it best: plot-heavy but light on its feet, dancing confidently across the map to a beat only its makers are able to hear.",24-Mar-16,POSITIVE,1,31,77.83,11.07,35.88,70.91,31,12.9,90.32,70.97,61.29,16.13,3.23,3.23,0,0,0,0,12.9,16.13,6.45,0,22.58,6.45,6.45,6.45,0,12.9,6.45,0,12.9,0,9.68,3.23,3.23,0,3.23,0,0,0,0,0,3.23,0,3.23,3.23,0,3.23,3.23,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,16.13,0,3.23,6.45,3.23,3.23,0,0,3.23,3.23,0,0,0,0,0,0,12.9,3.23,3.23,0,0,0,6.45,0
3,3,23,3. Walk of Punishment,fresh,A fantasy-exploitation episode that effectively titillated and shocked as well as provided some great moments of levity.,24-Mar-16,POSITIVE,1,17,79.1,40.06,1.39,99,17,41.18,76.47,64.71,47.06,5.88,0,0,0,0,0,0,5.88,17.65,5.88,0,17.65,0,5.88,17.65,0,0,17.65,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,23.53,17.65,0,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,5.88,0
3,3,23,3. Walk of Punishment,fresh,"I thought episode three was the best so far of Season Three, and I know each week is only going to improve.",24-Mar-16,POSITIVE,1,22,32.02,5.27,99,86.79,22,13.64,95.45,86.36,59.09,9.09,9.09,9.09,0,0,0,0,0,18.18,4.55,9.09,9.09,9.09,9.09,9.09,0,27.27,13.64,13.64,9.09,0,9.09,0,9.09,0,9.09,9.09,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,0,4.55,0,0,0,9.09,4.55,4.55,9.09,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0
3,3,23,3. Walk of Punishment,fresh,"It all shakes down rather surprisingly, with two final-act twists... one that was truly shocking in that Game Of Thrones way where it smash-cuts to black and credits and you vainly scream for more, more, more.",24-Mar-16,POSITIVE,1,36,41.36,72.07,39.59,1,18,16.67,94.44,75,69.44,13.89,2.78,0,0,2.78,0,0,11.11,22.22,0,5.56,16.67,2.78,13.89,5.56,0,2.78,11.11,19.44,2.78,0,0,2.78,8.33,2.78,5.56,0,0,0,2.78,2.78,0,0,11.11,0,5.56,5.56,0,0,0,0,0,0,5.56,2.78,0,0,0,2.78,0,2.78,0,0,0,0,0,0,0,0,5.56,2.78,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,5.56,11.11,2.78,2.78,0,0,2.78,0,0,0,0,0,0,0,25,11.11,8.33,0,0,0,5.56,0
3,4,24,4. And Now His Watch Is Ended,fresh,'And Now His Watch Has Ended' picked up the momentum from the end of last week's episode and ran with it.,12-Feb-20,POSITIVE,1,21,89.52,67.92,99,20.23,21,9.52,95.24,80.95,57.14,9.52,4.76,0,0,0,4.76,0,4.76,14.29,9.52,0,19.05,4.76,4.76,9.52,0,23.81,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,23.81,4.76,14.29,4.76,4.76,0,0,23.81,14.29,9.52,0,0,0,0,0,0,19.05,4.76,0,0,0,14.29,0,0
3,4,24,4. And Now His Watch Is Ended,fresh,"The secret origin of Varys, delivered in riveting fashion by Conleth Hill, serves neatly as a metaphor for both ""And Now His Watch Is Ended"" and for ""Game of Thrones"" as a whole.",12-Apr-19,POSITIVE,1,33,97.37,58.11,5.07,67.94,33,18.18,78.79,63.64,54.55,3.03,3.03,0,0,0,3.03,0,0,15.15,9.09,0,24.24,3.03,6.06,12.12,0,9.09,3.03,6.06,3.03,0,0,3.03,3.03,0,3.03,0,3.03,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,6.06,3.03,0,0,0,0,0,3.03,0,0,0,3.03,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,3.03,6.06,3.03,0,3.03,3.03,0,0,9.09,3.03,6.06,0,0,0,0,0,0,21.21,3.03,6.06,0,0,0,12.12,0
3,4,24,4. And Now His Watch Is Ended,fresh,"[It] was another tale of consequences, a densely plotted, labyrinthine piece of television that coupled complex machinations with wicked retributions.",12-Apr-19,POSITIVE,1,20,80.96,15.75,28.56,1,20,50,75,65,45,15,0,0,0,0,0,0,15,15,5,0,15,5,5,0,0,5,10,15,0,0,0,0,15,0,15,5,5,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,25,5,10,0,0,0,10,0
3,4,24,4. And Now His Watch Is Ended,fresh,"With all of the possibilites that could take place, the season is shaping up to be an exciting one, even though it's taken a few episodes to really get moving.",18-Mar-19,POSITIVE,1,30,84.21,22.56,19.26,72.45,30,13.33,96.67,86.67,66.67,6.67,0,0,0,0,0,0,6.67,26.67,13.33,3.33,16.67,13.33,10,3.33,0,30,6.67,10,0,0,0,0,16.67,3.33,13.33,0,0,3.33,3.33,3.33,3.33,0,3.33,3.33,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,3.33,6.67,0,0,0,3.33,3.33,6.67,0,0,0,0,0,0,13.33,3.33,6.67,0,0,3.33,0,0
3,4,24,4. And Now His Watch Is Ended,fresh,"Still, it should at least be good for a couple of ""hand of the king"" jokes from the Imp.",18-Mar-19,POSITIVE,1,19,99,70.59,1,99,19,0,94.74,73.68,68.42,5.26,0,0,0,0,0,0,5.26,21.05,15.79,0,26.32,10.53,5.26,0,0,10.53,5.26,10.53,5.26,0,0,5.26,5.26,0,5.26,0,0,5.26,0,0,0,0,10.53,10.53,0,5.26,5.26,0,0,0,0,0,10.53,5.26,0,0,0,0,0,5.26,0,0,0,5.26,0,0,0,0,5.26,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05,5.26,5.26,0,0,0,10.53,0
3,4,24,4. And Now His Watch Is Ended,fresh,"Watching Dracarys cook him, while Daenerys won an army of 8,000 through communion rather than market exchange, was a spectacular moment of catharsis.",18-Mar-19,POSITIVE,1,23,94.33,65.68,4.38,99,23,34.78,82.61,56.52,43.48,4.35,4.35,0,0,0,4.35,0,0,8.7,8.7,4.35,17.39,4.35,4.35,8.7,0,8.7,4.35,0,8.7,0,4.35,4.35,8.7,0,8.7,0,0,0,0,0,4.35,0,8.7,8.7,0,0,0,0,0,0,0,0,13.04,4.35,0,0,0,0,0,8.7,0,0,0,4.35,4.35,4.35,0,0,4.35,0,0,0,4.35,0,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.35,0,0,0,4.35,4.35,0,0,4.35,0,0,8.7,8.7,0,0,0,0,0,0,0,17.39,4.35,13.04,0,0,0,0,0
3,4,24,4. And Now His Watch Is Ended,fresh,"So let's all cheer for Dany, because if a character can keep this season of Game of Thrones afloat, it will be her.",18-Mar-19,POSITIVE,1,23,8.37,85.5,1,99,23,13.04,86.96,69.57,65.22,17.39,8.7,0,4.35,0,4.35,0,8.7,17.39,4.35,0,13.04,17.39,4.35,13.04,0,21.74,0,4.35,8.7,4.35,0,4.35,17.39,4.35,13.04,0,4.35,4.35,4.35,0,4.35,0,8.7,8.7,0,4.35,4.35,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,4.35,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.35,0,8.7,4.35,0,0,0,0,0,17.39,4.35,8.7,0,0,4.35,0,0
3,4,24,4. And Now His Watch Is Ended,fresh,"The scenes between Jaime and Brienne also feel right. Good and strong and solid like they were in the book, with a weird and unexpected bond forming between the two.",18-Mar-19,POSITIVE,1,30,93.41,59.9,19.26,97.84,15,16.67,83.33,73.33,56.67,3.33,3.33,0,0,0,0,3.33,0,16.67,13.33,3.33,16.67,3.33,3.33,16.67,0,6.67,13.33,3.33,3.33,0,0,3.33,6.67,0,6.67,3.33,0,0,0,0,0,0,6.67,6.67,0,3.33,3.33,0,0,0,0,0,3.33,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,13.33,13.33,0,0,10,0,0,3.33,0,3.33,3.33,0,0,0,0,0,0,10,6.67,3.33,0,0,0,0,0
3,4,24,4. And Now His Watch Is Ended,fresh,"It may just be the high from seeing two excellent episodes in a row, but I think I'm ready to sign and wax-stamp the official document declaring Game of Thrones' third season the best of the series so far, a mere four episodes in.",18-Mar-19,POSITIVE,1,44,92.32,10.07,66.42,55.62,44,18.18,86.36,77.27,54.55,6.82,4.55,4.55,0,0,0,0,2.27,20.45,13.64,6.82,13.64,6.82,4.55,6.82,0,11.36,15.91,9.09,11.36,0,4.55,6.82,6.82,0,6.82,2.27,0,0,2.27,0,2.27,0,2.27,2.27,0,2.27,2.27,0,0,0,0,0,2.27,2.27,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,11.36,0,0,9.09,2.27,0,0,2.27,0,2.27,6.82,0,0,0,0,0,13.64,2.27,4.55,0,0,4.55,2.27,0
3,4,24,4. And Now His Watch Is Ended,fresh,"Emilia Clarke has been one of the best things about Game of Thrones from the start, and she was in finest form in And Now His Watch Is Ended.",18-Mar-19,POSITIVE,1,29,68.11,78.45,7.91,74.09,29,3.45,89.66,82.76,65.52,10.34,6.9,0,0,0,6.9,0,3.45,13.79,6.9,3.45,20.69,13.79,6.9,6.9,0,24.14,6.9,3.45,6.9,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,6.9,0,0,3.45,3.45,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,10.34,3.45,0,6.9,3.45,0,0,10.34,10.34,10.34,0,0,0,0,0,0,6.9,3.45,3.45,0,0,0,0,0
3,4,24,4. And Now His Watch Is Ended,fresh,"Another really superb episode this season, even though I still think that eleven stories are too many for one hour.",18-Mar-19,POSITIVE,1,20,1,1,89.39,90.5,20,15,95,80,70,20,5,5,0,0,0,0,15,30,0,10,5,5,25,5,0,10,10,20,5,0,5,0,20,0,20,5,0,0,0,5,10,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,5,5,0,0,0,0,0
3,4,24,4. And Now His Watch Is Ended,fresh,Last night's episode was the best of the season so far by a wide margin. It might even count among one of my favorites in the entire show.,18-Mar-19,POSITIVE,1,28,96.35,21.49,89.39,20.23,14,7.14,85.71,75,57.14,7.14,3.57,3.57,0,0,0,0,3.57,21.43,14.29,3.57,17.86,7.14,7.14,3.57,0,10.71,14.29,14.29,3.57,0,3.57,0,3.57,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,17.86,0,0,14.29,3.57,0,0,7.14,3.57,0,3.57,0,0,0,0,0,10.71,7.14,0,0,0,3.57,0,0
3,4,24,4. And Now His Watch Is Ended,fresh,"It's a masterful introduction that's totally original to the show, demonstrating once again that Benioff and Weiss know what they're doing.",18-Mar-19,POSITIVE,1,21,1,67.92,24.32,88.66,21,28.57,85.71,66.67,61.9,23.81,4.76,0,0,0,0,4.76,19.05,23.81,9.52,4.76,4.76,19.05,14.29,4.76,0,23.81,0,4.76,4.76,0,4.76,0,14.29,0,14.29,4.76,0,0,0,4.76,0,0,4.76,4.76,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,4.76,0,0,9.52,0,14.29,0,0,0,0,0,0,23.81,4.76,4.76,0,0,14.29,0,0
